Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,IncomeBand,TenureGroup,EarlyCareerFlag,YearsWithoutPromotion,RoleTenureRatio,ManagerTenureRatio,CompanyExperienceRatio,OvertimeRiskFlag,SatisfactionIndex,CompaRatio,JobHopIntensity,StagnationRiskFlag
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,0,36-45,Upper-Middle,0-1 years,0,1,0.0,0.0,0.0555555555555555,1,2.0,1.1842369655600542,0.10526315789473684,0
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,0,18-25,Lower-Middle,6-10 years,0,5,0.3333333333333333,0.3333333333333333,1.0,0,2.25,1.4019084183850472,0.14285714285714285,0
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,0,46-55,Upper-Middle,6-10 years,0,10,0.7,0.9,0.5263157894736842,0,3.0,1.0108542054089964,0.3,0
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,0,26-35,Upper-Middle,6-10 years,0,7,1.0,1.0,0.4117647058823529,0,3.0,1.2509366227670125,0.1111111111111111,0
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,0,26-35,Low,6-10 years,0,10,0.0,0.8,1.0,0,2.5,1.0269418718756091,0.09090909090909091,0
47,No,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,0,46-55,Upper-Middle,0-1 years,1,1,0.0,0.0,0.25,0,2.5,0.9047163312704035,1.4,0
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,0,46-55,High,6-10 years,0,10,0.6,0.3,0.7692307692307693,1,2.75,1.0560999850011283,0.2857142857142857,0
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,1,36-45,Upper-Middle,2-3 years,0,0,1.0,1.0,0.125,1,2.0,1.1148111643255636,0.29411764705882354,0
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,1,26-35,Upper-Middle,0-1 years,0,0,0.0,0.0,0.0,0,2.0,1.2240386683620266,0.5454545454545454,0
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,0,18-25,Lower-Middle,2-3 years,1,2,0.6666666666666666,0.6666666666666666,1.0,0,2.25,1.1823107854053572,0.25,0
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,0,26-35,Upper-Middle,4-5 years,0,4,0.8,0.8,0.5555555555555556,0,3.5,0.9519694944142977,0.2,0
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,0,36-45,Upper-Middle,6-10 years,0,4,0.8888888888888888,0.8888888888888888,1.0,1,3.75,1.1762402764126259,0.1,0
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,0,26-35,High,4-5 years,0,4,0.75,0.5,0.4,0,2.75,0.9788889714371957,0.2727272727272727,0
40,No,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,0,36-45,High,11+ years,0,9,0.3809523809523809,0.3809523809523809,1.0,0,2.0,1.0334086975433383,0.045454545454545456,0
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,0,36-45,High,4-5 years,0,5,0.0,0.6,0.5555555555555556,0,3.25,0.9937607497753673,0.4,0
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,0,26-35,Upper-Middle,6-10 years,0,9,0.7777777777777778,0.7777777777777778,0.9,0,3.0,1.7826160794821895,0.0,0
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,0,18-25,Low,2-3 years,1,0,1.0,0.5,0.6666666666666666,0,3.0,0.7696681744141096,0.0,0
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,1,26-35,Low,4-5 years,0,3,0.5,0.5,0.6666666666666666,0,3.0,0.7822268625747127,0.8571428571428571,0
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,0,26-35,Upper-Middle,4-5 years,0,5,0.4,0.4,0.8333333333333334,0,2.5,1.5168265369190013,0.14285714285714285,0
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,0,26-35,Lower-Middle,6-10 years,0,5,0.3333333333333333,0.6666666666666666,1.0,0,3.0,1.2361337346650851,0.14285714285714285,0
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,1,26-35,Low,2-3 years,1,0,1.0,1.0,1.0,0,2.5,0.9903422663789941,0.3333333333333333,0
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,0,26-35,Upper-Middle,2-3 years,0,3,0.6666666666666666,0.6666666666666666,0.3,1,3.75,1.1438900339525753,0.7272727272727273,0
30,No,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,0,26-35,Upper-Middle,6-10 years,0,6,1.0,1.0,0.5833333333333334,0,2.0,0.7272910776338789,0.15384615384615385,0
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,0,26-35,Lower-Middle,4-5 years,0,4,0.0,0.4,0.8333333333333334,1,3.0,1.0520592481968156,0.0,0
33,No,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,0,26-35,Upper-Middle,11+ years,0,10,0.6363636363636364,0.6363636363636364,0.8461538461538461,0,3.0,0.9354308873139348,0.5714285714285714,0
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,0,46-55,Lower-Middle,4-5 years,0,5,0.2,0.8,0.625,0,3.75,0.8191154088058876,0.3333333333333333,0
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,1,26-35,High,0-1 years,0,0,0.0,0.0,0.0,1,1.75,0.872341847178787,0.16666666666666666,0
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,0,36-45,Low,6-10 years,0,6,0.1666666666666666,0.8333333333333334,0.6666666666666666,0,2.25,0.8855669251533904,0.4,0
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,1,26-35,Upper-Middle,0-1 years,0,1,0.0,0.0,0.1,0,2.0,0.8312916645056143,0.18181818181818182,0
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,0,26-35,Low,0-1 years,1,1,0.0,0.0,1.0,0,2.75,0.7567506665917749,0.5,0
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,0,26-35,Upper-Middle,6-10 years,0,6,0.0,1.0,0.7,0,3.0,0.9621470987837518,0.2727272727272727,0
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,0,26-35,Low,6-10 years,0,7,1.0,1.0,0.5833333333333334,0,2.25,0.9752718405862704,0.15384615384615385,0
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,0,36-45,Upper-Middle,0-1 years,0,0,0.0,0.0,0.0666666666666666,1,3.0,1.0561081962660335,0.1875,0
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,1,36-45,Low,0-1 years,0,1,0.0,0.0,0.1666666666666666,1,3.25,0.8744435156397133,1.2857142857142858,0
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,0,36-45,Low,4-5 years,0,5,0.6,0.8,0.7142857142857143,0,2.0,0.9924951843493832,1.0,0
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,0,46-55,High,0-1 years,0,1,0.0,0.0,0.0294117647058823,0,2.25,0.9919848123748336,0.22857142857142856,0
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,0,26-35,Lower-Middle,6-10 years,0,8,0.8888888888888888,0.7777777777777778,0.8181818181818182,0,3.0,0.5552246669407559,0.4166666666666667,0
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,0,36-45,Low,4-5 years,1,5,0.6,0.8,1.0,0,2.25,0.8213382057034484,0.16666666666666666,0
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,0,26-35,Lower-Middle,11+ years,0,15,0.9333333333333332,0.4666666666666667,1.0,1,3.25,0.727153483610463,0.0625,0
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,0,46-55,High,2-3 years,0,3,0.6666666666666666,0.6666666666666666,0.1111111111111111,1,2.5,0.8362475135405174,0.14285714285714285,0
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,0,36-45,Lower-Middle,6-10 years,0,8,0.7777777777777778,0.8888888888888888,0.9,0,2.75,1.269862782867848,0.0,0
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,0,26-35,Upper-Middle,2-3 years,0,0,1.0,1.0,0.3333333333333333,0,3.0,1.0957281561328371,0.7142857142857143,0
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,1,18-25,Low,0-1 years,1,0,0.0,0.0,1.0,0,2.25,0.9612778737787411,0.5,0
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,0,36-45,Lower-Middle,4-5 years,1,5,0.8,0.8,1.0,0,3.0,1.3283503877300855,0.16666666666666666,0
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,1,18-25,Low,0-1 years,1,1,0.0,0.0,1.0,1,2.5,0.860449548832184,0.5,0
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,0,26-35,Upper-Middle,11+ years,0,7,0.5833333333333334,0.5833333333333334,0.9230769230769232,0,2.25,0.9937703695031271,0.07142857142857142,0
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,0,46-55,High,2-3 years,0,0,1.0,1.0,0.1333333333333333,0,2.75,1.3360153745442516,0.125,0
37,No,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,0,36-45,Lower-Middle,4-5 years,1,5,0.4,0.6,1.0,0,2.0,0.7613211554222018,0.16666666666666666,0
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,0,46-55,High,2-3 years,0,0,0.5,1.0,0.0833333333333333,1,3.25,1.0070954119960491,0.28,0
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,0,36-45,Upper-Middle,11+ years,0,7,0.6666666666666666,0.5833333333333334,0.8,1,3.0,0.847589503780323,0.4375,0
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,1,36-45,Low,4-5 years,0,3,0.6,0.6,0.8333333333333334,1,2.5,0.840355647775219,0.14285714285714285,0
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,0,36-45,Lower-Middle,6-10 years,0,6,0.0,0.7,0.5263157894736842,0,2.5,0.7398754890722806,0.1,0
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,1,26-35,Upper-Middle,6-10 years,0,3,0.7,0.7,1.0,1,3.5,1.056471682136371,0.09090909090909091,0
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,0,26-35,Lower-Middle,6-10 years,0,3,0.8,0.6,0.7142857142857143,0,2.5,1.127770196822166,0.4,0
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,0,26-35,Low,4-5 years,1,5,0.6,0.6,1.0,0,3.5,0.7334273885792261,0.16666666666666666,0
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,0,36-45,High,4-5 years,0,2,0.75,0.5,0.4444444444444444,0,3.0,1.3714631749667432,0.7,0
46,No,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,0,46-55,Upper-Middle,2-3 years,0,0,1.0,1.0,0.3333333333333333,0,2.5,1.4523077949340688,1.1428571428571428,0
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,0,36-45,Lower-Middle,4-5 years,0,4,0.75,0.5,0.5714285714285714,0,2.5,1.2117339976673418,0.5,0
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0,36-45,Upper-Middle,0-1 years,0,0,0.0,0.0,0.0,0,2.0,1.0064923749649448,0.45454545454545453,0
35,No,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,0,26-35,Upper-Middle,6-10 years,0,6,1.0,1.0,0.4666666666666667,0,3.0,1.0472027924427612,0.125,0
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,0,36-45,Low,11+ years,0,8,0.9090909090909092,0.7272727272727273,0.8461538461538461,0,2.5,0.9300605632080988,0.35714285714285715,0
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,1,26-35,Upper-Middle,6-10 years,0,7,0.1428571428571428,1.0,0.6363636363636364,0,2.5,0.9715977314125306,0.3333333333333333,0
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,1,36-45,Lower-Middle,6-10 years,0,10,0.3,0.8,1.0,0,2.0,0.7656829858662536,0.09090909090909091,0
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,0,36-45,Lower-Middle,2-3 years,0,0,0.5,1.0,0.2857142857142857,0,3.5,0.7500530934417348,0.25,0
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,0,36-45,Low,2-3 years,0,2,0.6666666666666666,0.6666666666666666,0.4285714285714285,0,2.25,0.8748023353014448,0.5,0
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,0,36-45,Upper-Middle,2-3 years,0,2,0.6666666666666666,0.6666666666666666,0.2727272727272727,0,1.5,1.2485739646098177,0.25,0
41,No,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,0,36-45,High,11+ years,0,9,0.6363636363636364,0.2272727272727272,0.9565217391304348,1,3.5,1.0641470431430158,0.0,0
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,0,26-35,High,6-10 years,0,7,1.0,0.2857142857142857,0.7777777777777778,0,2.25,0.9846950766788106,0.9,0
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,1,26-35,Low,4-5 years,0,4,0.2,0.8,0.8333333333333334,1,3.0,0.7707446333993041,0.0,0
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,1,46-55,High,6-10 years,0,6,0.7777777777777778,0.7777777777777778,0.6923076923076923,0,3.5,1.6222374393169188,0.2857142857142857,0
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,0,36-45,Upper-Middle,4-5 years,0,5,0.6,0.6,0.4166666666666667,0,3.5,1.1836917367545476,0.3076923076923077,0
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,0,26-35,Upper-Middle,6-10 years,0,6,0.8,0.8,1.0,0,2.75,1.2356702162128312,0.09090909090909091,0
58,No,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,0,56+,High,11+ years,0,2,0.5625,0.875,0.4324324324324324,0,2.5,1.0507757996983085,0.10526315789473684,0
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,0,26-35,Low,4-5 years,0,5,0.8,0.6,0.8333333333333334,0,2.75,0.9706071849837605,0.0,0
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,0,46-55,High,11+ years,0,8,0.5,0.4545454545454545,0.7857142857142857,1,2.75,1.0525348326597859,0.27586206896551724,0
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,0,36-45,Lower-Middle,6-10 years,0,0,0.5714285714285714,1.0,0.4666666666666667,0,2.0,0.808392575630927,0.125,0
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,0,46-55,Upper-Middle,6-10 years,0,6,0.1428571428571428,1.0,0.5,0,3.0,1.2456660776471165,0.26666666666666666,0
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,0,26-35,High,2-3 years,0,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,2.25,0.9816392318148027,0.2,0
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,0,26-35,Lower-Middle,2-3 years,1,2,0.6666666666666666,0.6666666666666666,1.0,0,2.5,1.2885214052778868,0.25,0
38,No,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,0,36-45,Upper-Middle,4-5 years,0,4,0.5,0.75,0.2,1,2.25,0.9823205645874912,0.09523809523809523,0
26,No,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,0,26-35,Lower-Middle,4-5 years,1,4,0.6,0.4,1.0,0,2.75,0.8512839083307694,0.16666666666666666,0
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,0,56+,High,2-3 years,0,0,1.0,1.0,0.0869565217391304,1,2.25,1.0182676048024797,0.08333333333333333,0
18,No,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,0,18-25,Low,0-1 years,1,0,0.0,0.0,0.0,0,2.25,0.5432529678615207,1.0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,1,26-35,Lower-Middle,0-1 years,1,1,0.0,0.0,0.5,0,2.75,1.060670920078372,0.0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,1,26-35,Low,2-3 years,1,0,1.0,0.0,0.5,1,2.25,0.8378439101430983,0.8,0
45,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,0,36-45,Upper-Middle,6-10 years,0,3,0.875,0.875,0.8,0,3.0,0.9367030878601165,0.36363636363636365,0
36,No,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,0,36-45,Upper-Middle,0-1 years,0,1,0.0,0.0,0.0666666666666666,1,3.25,1.2652943146453495,0.25,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,0,36-45,Upper-Middle,6-10 years,0,0,1.0,1.0,1.0,0,2.75,1.0313911570830736,0.125,0
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,0,26-35,Low,4-5 years,0,5,0.8,0.4,0.8333333333333334,1,3.25,0.8536319752592851,0.0,0
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,0,26-35,Lower-Middle,11+ years,0,8,0.7272727272727273,0.9090909090909092,1.0,0,3.5,1.3678205505205527,0.08333333333333333,0
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,0,26-35,Lower-Middle,0-1 years,1,0,0.0,0.0,0.0,0,3.75,0.8447411626646918,1.6,0
